uc007jmq.1	chr11	+	67093391	67098928	67093457	67098546	9	67093391,67093620,67096753,67096879,67097078,67097303,67097934,67098126,67098384,	67093535,67093777,67096781,67096988,67097171,67097367,67098033,67098230,67098928,		uc007jmq.1
uc007jmr.1	chr11	+	67098643	67105602	67099632	67103581	5	67098643,67099877,67101700,67103028,67103444,	67099791,67100027,67101871,67103338,67105602,	Q5DTH2	uc007jmr.1
uc007jms.1	chr11	+	67098643	67105602	67099632	67103400	4	67098643,67099877,67101700,67103028,	67099791,67100027,67101871,67105602,	Q5DTH2	uc007jms.1
uc007jmm.1	chr11	+	67090625	67108670	67092358	67108132	22	67090625,67090919,67092329,67093391,67093620,67096753,67096879,67097078,67097303,67097934,67098126,67098384,67099672,67099877,67101700,67103028,67103444,67105680,67105851,67106137,67106343,67107858,	67090736,67090963,67092568,67093535,67093777,67096781,67096988,67097171,67097367,67098033,67098230,67098523,67099791,67100027,67101871,67103338,67103512,67105768,67105969,67106261,67106480,67108670,	Q8BLW0	uc007jmm.1
uc007jmn.1	chr11	+	67090625	67122135	67092358	67121985	40	67090625,67090919,67092329,67093391,67093620,67096753,67096879,67097078,67097303,67097934,67098126,67098384,67099672,67099877,67101700,67103028,67103444,67105680,67105851,67106137,67106343,67107858,67110593,67110947,67111203,67111430,67111846,67112772,67113214,67113456,67114902,67115160,67115414,67117119,67117825,67119123,67119336,67119655,67120378,67121835,	67090736,67090963,67092568,67093535,67093777,67096781,67096988,67097171,67097367,67098033,67098230,67098523,67099791,67100027,67101871,67103338,67103512,67105768,67105969,67106261,67106480,67108114,67110836,67111124,67111349,67111521,67112236,67112899,67113333,67113653,67115086,67115326,67115539,67117428,67118029,67119249,67119507,67119760,67120474,67122135,	NP_796343	uc007jmn.1
uc007jmt.1	chr11	+	67140604	67185004	67140604	67185004	39	67140604,67142451,67142676,67144367,67144485,67146002,67148050,67148204,67148400,67151142,67153824,67154660,67154916,67155742,67158306,67158482,67161390,67162301,67163071,67163735,67165455,67167074,67168148,67168403,67169304,67171609,67171822,67173782,67174750,67175906,67176688,67177963,67178353,67180654,67181058,67182606,67182810,67184421,67184989,	67140808,67142595,67142833,67144395,67144597,67146095,67148114,67148303,67148504,67151281,67153943,67154810,67155087,67156052,67158380,67158570,67161508,67162425,67163208,67163991,67165698,67167251,67168294,67168494,67169694,67171736,67171941,67173979,67174934,67176072,67176813,67178272,67178557,67180780,67181229,67182711,67182906,67184556,67185004,	B1AR69	uc007jmt.1
uc007jmu.1	chr11	+	67178286	67185004	67178461	67185004	7	67178286,67180654,67181058,67182606,67182810,67184421,67184989,	67178557,67180780,67181229,67182711,67182906,67184556,67185004,	Q3UW38	uc007jmu.1
uc011xwn.1	chr11	+	67346499	67502494	67346603	67496953	14	67346499,67416609,67443111,67456782,67466360,67473520,67475552,67478889,67484095,67487739,67489100,67494726,67496136,67496839,	67346621,67416730,67443192,67456868,67466414,67473610,67475668,67478964,67484174,67487868,67489224,67494806,67496235,67502494,	Q0VBR8	uc011xwn.1
uc011xwo.1	chr11	+	67400037	67502494	67400314	67496953	14	67400037,67416609,67443111,67456782,67466360,67473520,67475552,67478889,67484095,67487739,67489100,67494726,67496136,67496839,	67400317,67416730,67443192,67456868,67466414,67473610,67475668,67478964,67484174,67487868,67489224,67494806,67496235,67502494,	Q3U432	uc011xwo.1
uc007jmx.2	chr11	+	67466078	67502494	67466297	67496953	10	67466078,67473520,67475552,67478889,67484095,67487739,67489100,67494726,67496136,67496839,	67466414,67473610,67475668,67478964,67484174,67487868,67489224,67494806,67496235,67502494,	Q60780-2	uc007jmx.2
uc007jmz.2	chr11	+	67508827	67516857	67508918	67516495	3	67508827,67513474,67516379,	67509299,67513586,67516857,	Q2TB46	uc007jmz.2
uc007jmy.1	chr11	-	67475003	67571205	67477914	67571023	10	67475003,67477888,67525797,67535458,67544133,67553609,67554529,67555696,67560208,67570992,	67475618,67478124,67525839,67535597,67544222,67553679,67554590,67555856,67560321,67571205,	Q8BM22	uc007jmy.1
uc007jna.1	chr11	-	67519931	67584655	67522984	67584374	13	67519931,67525797,67535458,67544133,67553609,67554529,67555696,67558363,67560208,67570992,67576197,67578259,67584308,	67523311,67525839,67535597,67544222,67553679,67554590,67555856,67558517,67560321,67571114,67576302,67578350,67584655,	Q5IXF8	uc007jna.1
uc007jnb.2	chr11	+	67611772	67614841	67611772	67611772	4	67611772,67612199,67614140,67614631,	67611905,67612281,67614305,67614841,		uc007jnb.2
uc011xwp.1	chr11	+	67611772	67629504	67612127	67629455	7	67611772,67612121,67623284,67624956,67626166,67628495,67629246,	67611905,67612281,67623397,67625167,67626259,67628651,67629504,	Q8CHS7	uc011xwp.1
uc007jnd.1	chr11	-	67668024	67690121	67668982	67689881	3	67668024,67688764,67689874,	67670046,67688929,67690121,	Q8BXF3	uc007jnd.1
uc007jne.1	chr11	-	67668024	67735655	67668982	67735550	15	67668024,67688764,67689874,67693297,67693766,67694707,67696707,67701251,67704851,67706514,67710722,67712385,67717822,67727255,67735046,	67670046,67688929,67690033,67693646,67693893,67694785,67696811,67701363,67704987,67706650,67710858,67712478,67717926,67727387,67735655,	Q8BUM9	uc007jne.1
uc011xwq.1	chr11	-	67668024	67735655	67668982	67735550	15	67668024,67688764,67689874,67693312,67693766,67694707,67696707,67701251,67704851,67706514,67710722,67712385,67717822,67727255,67735046,	67670046,67688929,67690033,67693646,67693893,67694785,67696811,67701363,67704987,67706650,67710858,67712478,67717926,67727387,67735655,	A6PWR8	uc011xwq.1
uc007jnf.1	chr11	-	67738307	67779144	67738594	67779093	14	67738307,67739880,67740810,67744230,67745225,67749325,67752418,67753280,67758854,67759799,67763069,67766982,67767473,67779023,	67738770,67739992,67740913,67744382,67745371,67749474,67752589,67753381,67758971,67759899,67763198,67767119,67767673,67779144,	Q147Z1	uc007jnf.1
uc007jng.1	chr11	-	67752308	67779144	67752414	67779093	8	67752308,67753280,67758854,67759799,67763069,67766982,67767473,67779023,	67752589,67753381,67758971,67759899,67763198,67767119,67767673,67779144,	Q5F201-2	uc007jng.1
uc007jnh.1	chr11	+	67779984	67788090	67780002	67786998	3	67779984,67783273,67786734,	67780019,67783373,67788090,	Q8BS59	uc007jnh.1
uc007jni.1	chr11	+	67779984	67801111	67780002	67799896	5	67779984,67783273,67786734,67798064,67799826,	67780019,67783373,67786829,67798175,67801111,	Q9D0J1	uc007jni.1
uc007jnl.1	chr11	-	68005694	68009655	68005694	68005694	2	68005694,68009531,	68008987,68009655,		uc007jnl.1
uc007jnj.1	chr11	+	67779984	68020650	67780002	68017275	8	67779984,67783273,67786734,67798064,67824816,67834407,67922778,68017207,	67780019,67783373,67786829,67798175,67824941,67834500,67922880,68020650,	Q5F234	uc007jnj.1
uc007jnk.1	chr11	+	67779984	68020650	67824826	68017275	7	67779984,67783273,67786734,67824816,67834407,67922778,68017207,	67780019,67783373,67786773,67824941,67834500,67922880,68020650,	Q5F234	uc007jnk.1
uc007jnm.1	chr11	-	68022865	68200328	68026507	68199622	7	68022865,68040037,68070956,68073998,68090924,68198604,68200111,	68026836,68040112,68071010,68074148,68091113,68199686,68200328,	B1ARR0	uc007jnm.1
uc007jnn.1	chr11	+	68245626	68290266	68287309	68289908	4	68245626,68287296,68288904,68289806,	68245764,68287412,68289005,68290266,		uc007jnn.1
uc007jnp.1	chr11	+	68288904	68306832	68291047	68306457	8	68288904,68289806,68290945,68300052,68303973,68304290,68305448,68305753,	68289005,68289875,68291084,68300122,68304148,68304444,68305532,68306832,		uc007jnp.1
uc007jno.1	chr11	+	68245626	68311348	68287309	68309752	19	68245626,68287296,68288904,68289806,68290945,68300052,68303973,68304290,68305448,68305753,68306577,68307043,68307656,68307963,68308283,68308676,68308849,68309409,68309610,	68245764,68287412,68289005,68289875,68291084,68300122,68304148,68304444,68305532,68306453,68306740,68307169,68307785,68308057,68308360,68308770,68308932,68309522,68311348,	A1A4T4	uc007jno.1
uc007jnq.1	chr11	+	68316520	68346721	68333776	68345196	9	68316520,68333693,68339101,68339832,68340578,68341952,68342257,68343393,68344923,	68316749,68333789,68339185,68339924,68340647,68342085,68342327,68343577,68346721,	Q3U6Q4-3	uc007jnq.1
uc007jnr.1	chr11	+	68316520	68366200	68333776	68365546	20	68316520,68333693,68339101,68339832,68340578,68341952,68342257,68343393,68344923,68345995,68346967,68347694,68349605,68353400,68357099,68357478,68358221,68359298,68364725,68365392,	68316749,68333789,68339185,68339924,68340647,68342085,68342327,68343577,68345086,68346082,68347382,68347785,68349728,68353511,68357187,68357549,68358312,68359417,68364838,68366200,	Q3U6Q4	uc007jnr.1
uc007jns.1	chr11	+	68316520	68366200	68333776	68365546	20	68316520,68333693,68339101,68339832,68340578,68341952,68342257,68343393,68344923,68345995,68346967,68347694,68349605,68353400,68357099,68357478,68358221,68359298,68364725,68365392,	68316749,68333789,68339185,68339924,68340647,68342085,68342327,68343577,68345086,68346082,68347382,68347773,68349728,68353511,68357187,68357549,68358312,68359417,68364838,68366200,	Q3U6Q4-2	uc007jns.1
uc007jnt.1	chr11	+	68316520	68366200	68316520	68316520	20	68316520,68333693,68339101,68339832,68340578,68341952,68342257,68343393,68344923,68345995,68346967,68347694,68349605,68353351,68357099,68357478,68358221,68359068,68364725,68365392,	68316749,68333789,68339185,68339924,68340647,68342085,68342327,68343577,68345086,68346082,68347382,68347785,68349728,68353511,68357187,68357549,68358312,68359417,68364838,68366200,		uc007jnt.1
uc007jnu.1	chr11	+	68316520	68366200	68316520	68316520	20	68316520,68333693,68339101,68339832,68340578,68341952,68342257,68343393,68344923,68345995,68346967,68347694,68349605,68353351,68357099,68357478,68358221,68359298,68364725,68365392,	68316749,68333789,68339185,68339924,68340647,68342085,68342327,68343577,68345086,68346082,68347382,68347785,68349728,68353511,68357187,68357549,68358312,68359417,68364838,68366200,		uc007jnu.1
uc007jnv.1	chr11	+	68369687	68371747	68369826	68371587	1	68369687,	68371747,	B1ARR1	uc007jnv.1
uc011xwr.1	chr11	+	68400538	68411453	68400716	68411229	7	68400538,68401138,68401678,68404377,68407655,68408032,68411151,	68400799,68401244,68401783,68404575,68407877,68408191,68411453,	Q5SV66	uc011xwr.1
uc007jnw.2	chr11	+	68407556	68411453	68407604	68411229	3	68407556,68408032,68411151,	68407877,68408191,68411453,	Q5SV66-2	uc007jnw.2
uc007jnx.1	chr11	+	68505416	68559985	68512742	68559499	6	68505416,68512711,68534821,68547889,68558818,68559436,	68505684,68513087,68534978,68547917,68558921,68559985,	Q8BXF2	uc007jnx.1
uc007joa.1	chr11	+	68512711	68583145	68512742	68581913	12	68512711,68534821,68547889,68558818,68565443,68573247,68574154,68576012,68576339,68577737,68578542,68581700,	68513087,68534978,68547917,68558921,68565536,68573311,68574253,68576156,68576435,68577856,68578695,68583145,	Q8BWI3	uc007joa.1
uc007jny.1	chr11	+	68505416	68630126	68512742	68628573	41	68505416,68512711,68534821,68547889,68558818,68565443,68573247,68574154,68576012,68576339,68577737,68578542,68581700,68584385,68585373,68596607,68596884,68598428,68598697,68599119,68599326,68600839,68603606,68604118,68605364,68606557,68610833,68611751,68614316,68615078,68615609,68616341,68618128,68620626,68622294,68623661,68625102,68625298,68626470,68627883,68628428,	68505684,68513087,68534978,68547917,68558921,68565536,68573311,68574253,68576156,68576435,68577856,68578695,68581874,68584559,68585488,68596801,68597006,68598498,68598858,68599228,68599458,68601046,68603744,68604242,68605536,68606770,68610978,68611958,68614421,68615231,68615858,68616554,68618341,68620788,68622423,68623750,68625226,68625507,68626579,68628056,68630126,	NP_780469	uc007jny.1
uc007jnz.1	chr11	+	68505817	68630126	68505981	68628573	41	68505817,68512711,68534821,68547889,68558818,68565443,68573247,68574154,68576012,68576339,68577737,68578542,68581700,68584385,68585373,68596607,68596884,68598428,68598697,68599119,68599326,68600839,68603606,68604118,68605364,68606557,68610833,68611751,68614316,68615078,68615609,68616341,68618128,68620626,68622294,68623661,68625102,68625298,68626470,68627883,68628428,	68506061,68513087,68534978,68547917,68558921,68565536,68573311,68574253,68576156,68576435,68577856,68578695,68581874,68584559,68585488,68596801,68597006,68598498,68598858,68599228,68599458,68601046,68603744,68604242,68605536,68606770,68610978,68611958,68614421,68615231,68615858,68616554,68618341,68620788,68622423,68623750,68625226,68625507,68626579,68628056,68630126,	Q3UH59	uc007jnz.1
uc007job.1	chr11	+	68627863	68630126	68627883	68628573	2	68627863,68628428,	68628056,68630126,		uc007job.1
uc007joc.2	chr11	-	68634948	68666633	68636073	68658914	9	68634948,68643416,68646855,68649651,68653372,68655521,68657322,68658828,68666443,	68636167,68643568,68646947,68649825,68653509,68655670,68657476,68658926,68666633,	Q9ERR1	uc007joc.2
uc007jod.2	chr11	-	68634948	68666633	68636159	68658914	10	68634948,68639671,68643416,68646855,68649651,68653372,68655521,68657322,68658828,68666443,	68636167,68639706,68643568,68646947,68649825,68653509,68655670,68657476,68658926,68666633,	Q9ERR1-2	uc007jod.2
uc007joe.2	chr11	-	68642817	68666633	68643412	68658914	8	68642817,68646855,68649651,68653372,68655521,68657322,68658828,68666443,	68643568,68646947,68649825,68653509,68655670,68657476,68658926,68666633,	Q9ERR1-2	uc007joe.2
uc007jof.1	chr11	-	68642817	68685357	68643412	68658914	8	68642817,68646855,68649651,68653372,68655521,68657322,68658828,68685282,	68643568,68646947,68649825,68653509,68655670,68657476,68658926,68685357,	Q9ERR1-2	uc007jof.1
uc007jog.1	chr11	+	68702054	68708517	68706110	68706746	3	68702054,68705264,68706084,	68702165,68705421,68708517,	Q8CEF8	uc007jog.1
uc007joh.1	chr11	+	68715067	68718036	68715776	68717995	4	68715067,68715771,68716680,68717866,	68715126,68715944,68716821,68718036,	NP_033106	uc007joh.1
uc007joi.1	chr11	+	68715136	68718036	68715776	68717995	4	68715136,68715771,68716680,68717866,	68715259,68715944,68716821,68718036,	NP_033106	uc007joi.1
uc007joj.2	chr11	-	68735336	68740583	68735459	68740469	5	68735336,68735921,68736342,68740019,68740422,	68735677,68736056,68736516,68740318,68740583,	Q8VI88	uc007joj.2
uc007jok.2	chr11	-	68735336	68740583	68735336	68735336	5	68735336,68735921,68736320,68740019,68740422,	68735677,68736090,68736516,68740315,68740583,		uc007jok.2
uc007jon.1	chr11	-	68761733	68765676	68763253	68765129	5	68761733,68764501,68764833,68765120,68765412,	68763602,68764654,68764994,68765332,68765676,	Q8BII0	uc007jon.1
uc007jom.1	chr11	-	68756792	68768575	68757003	68768526	15	68756792,68759867,68760062,68760485,68760737,68761077,68761267,68763472,68764501,68764833,68765120,68765412,68766988,68767313,68767919,	68757017,68759972,68760145,68760638,68760898,68761170,68761342,68763602,68764654,68764994,68765332,68765471,68767043,68767664,68768575,	Q5FWH6-2	uc007jom.1
uc007jol.1	chr11	-	68756655	68770360	68758179	68768526	16	68756655,68759867,68760062,68760485,68760737,68761077,68761267,68763472,68764501,68764833,68765120,68765412,68766988,68767313,68767919,68770347,	68758331,68759972,68760145,68760638,68760898,68761170,68761342,68763602,68764654,68764994,68765332,68765471,68767043,68767664,68768575,68770360,	Q5FWH6	uc007jol.1
uc007joo.1	chr11	+	68781632	68785121	68782164	68784378	2	68781632,68784225,	68782539,68785121,		uc007joo.1
uc007jop.1	chr11	+	68781632	68786017	68782164	68785625	5	68781632,68784225,68784685,68785170,68785451,	68782539,68784291,68784838,68785305,68786017,	Q5SWT3	uc007jop.1
uc007joq.1	chr11	+	68781632	68786017	68782164	68785625	5	68781632,68784225,68784697,68785170,68785451,	68782539,68784291,68784838,68785305,68786017,	Q5SWT3	uc007joq.1
uc007jor.1	chr11	-	68785988	68787322	68786122	68787220	5	68785988,68786444,68786618,68786942,68787143,	68786243,68786530,68786775,68787059,68787322,	Q9JIB0	uc007jor.1
uc007jos.2	chr11	-	68799202	68804108	68801464	68803704	5	68799202,68801868,68803472,68803671,68803869,	68801775,68802192,68803587,68803763,68804108,	Q8BVW7	uc007jos.2
uc007jot.2	chr11	-	68799202	68806554	68801464	68806429	13	68799202,68801868,68803472,68803671,68803869,68804174,68804541,68804839,68805186,68805357,68805681,68806156,68806417,	68801775,68802192,68803587,68803763,68804077,68804320,68804661,68804995,68805270,68805538,68805912,68806288,68806554,	Q5SUR0	uc007jot.2
uc011xws.1	chr11	-	68799202	68821962	68801464	68817339	28	68799202,68801868,68803472,68803671,68803869,68804174,68804541,68804839,68805186,68805357,68805681,68806156,68806417,68806798,68807067,68807309,68807759,68811165,68811414,68813510,68813746,68813950,68814375,68814608,68815234,68815981,68817197,68821904,	68801775,68802192,68803587,68803763,68804077,68804320,68804661,68804995,68805270,68805538,68805912,68806288,68806540,68806960,68807129,68807466,68807833,68811294,68811546,68813639,68813871,68814091,68814481,68814798,68815340,68816117,68817374,68821962,	Q5SUR0	uc011xws.1
uc007jov.2	chr11	-	68810456	68821962	68811091	68817339	11	68810456,68811414,68813510,68813746,68813950,68814375,68814608,68815234,68815981,68817197,68821904,	68811294,68811546,68813639,68813871,68814091,68814481,68814798,68815340,68816117,68817374,68821962,	Q3UTT7	uc007jov.2
uc011xwt.1	chr11	+	68846684	68847538	68846684	68846684	3	68846684,68846892,68847460,	68846773,68847043,68847538,		uc011xwt.1
uc007joz.2	chr11	+	68829412	68849975	68829634	68849669	23	68829412,68834531,68835878,68836210,68837663,68839575,68839952,68840755,68841105,68841365,68843187,68843985,68844192,68844601,68844915,68846684,68846868,68847460,68848136,68848385,68849006,68849268,68849529,	68829667,68834695,68836116,68836422,68837808,68839854,68840081,68840988,68841283,68841566,68843314,68844100,68844508,68844691,68845106,68846773,68847043,68847538,68848281,68848450,68849172,68849395,68849975,	Q5SUQ9-2	uc007joz.2
uc007jox.2	chr11	+	68829412	68849975	68829634	68849669	23	68829412,68834531,68835878,68836210,68837663,68839575,68839952,68840755,68841105,68841365,68843187,68843985,68844192,68844601,68844912,68846684,68846868,68847460,68848136,68848385,68849006,68849268,68849529,	68829667,68834695,68836116,68836422,68837808,68839854,68840081,68840988,68841283,68841566,68843314,68844100,68844508,68844691,68845106,68846773,68847043,68847538,68848281,68848450,68849172,68849395,68849975,	Q5SUQ9	uc007jox.2
uc007joy.2	chr11	+	68829412	68849975	68837754	68849669	23	68829412,68834531,68835894,68836210,68837663,68839575,68839952,68840755,68841105,68841365,68843187,68843985,68844192,68844601,68844912,68846684,68846868,68847460,68848136,68848385,68849006,68849268,68849529,	68829667,68834695,68836116,68836422,68837808,68839854,68840081,68840988,68841283,68841566,68843314,68844100,68844508,68844691,68845106,68846773,68847043,68847538,68848281,68848450,68849172,68849395,68849975,	Q5SUQ9-3	uc007joy.2
uc007jow.2	chr11	+	68829455	68849975	68837754	68849669	23	68829455,68834531,68835878,68836210,68837663,68839575,68839952,68840755,68841105,68841365,68843187,68843985,68844192,68844601,68844915,68846684,68846868,68847460,68848136,68848385,68849006,68849268,68849529,	68829616,68834617,68836116,68836422,68837808,68839854,68840081,68840988,68841283,68841566,68843314,68844100,68844508,68844691,68845106,68846773,68847043,68847538,68848281,68848450,68849172,68849395,68849975,	E0CXE7	uc007jow.2
uc007jpa.1	chr11	+	68859144	68865164	68859462	68864563	8	68859144,68861286,68861473,68861675,68862007,68862232,68863803,68864401,	68859510,68861389,68861543,68861867,68862146,68862381,68863978,68865164,	Q8C6C1	uc007jpa.1
uc007jpb.1	chr11	+	68873276	68875078	68873299	68874382	1	68873276,	68875078,	Q9D6W8	uc007jpb.1
uc007jpc.2	chr11	+	68884310	68886795	68884448	68886317	5	68884310,68884725,68884875,68885924,68886247,	68884535,68884793,68884976,68886021,68886795,	Q9CPV0	uc007jpc.2
uc007jpd.2	chr11	+	68884310	68886795	68884448	68886100	4	68884310,68884725,68884875,68885924,	68884535,68884793,68884976,68886795,	Q9CPV0-2	uc007jpd.2
uc007jpe.1	chr11	+	68902029	68905883	68902127	68904168	5	68902029,68902607,68903232,68903477,68904151,	68902129,68902728,68903391,68903529,68905883,	NP_033523	uc007jpe.1
uc007jpf.1	chr11	+	68908755	68919960	68914143	68919157	18	68908755,68914010,68914506,68914697,68914952,68915176,68915488,68915665,68916175,68916326,68916605,68916854,68917050,68917343,68917532,68917792,68918135,68918891,	68908805,68914418,68914605,68914852,68915074,68915378,68915540,68915808,68916254,68916433,68916759,68916963,68917182,68917449,68917704,68917923,68918315,68919960,	Q8C4K7	uc007jpf.1
uc007jpg.2	chr11	+	68912457	68923459	68914143	68922861	23	68912457,68914010,68914506,68914697,68914952,68915176,68915488,68915665,68916175,68916326,68916605,68916854,68917050,68917343,68917532,68917792,68918135,68918891,68919954,68921034,68921362,68921862,68922582,	68912510,68914418,68914605,68914852,68915074,68915378,68915540,68915808,68916254,68916433,68916759,68916963,68917182,68917449,68917704,68917923,68918315,68919125,68920571,68921221,68921552,68922013,68923459,	B1ASX0	uc007jpg.2
uc007jph.2	chr11	+	68913659	68923459	68914143	68922861	23	68913659,68914010,68914506,68914697,68914952,68915176,68915488,68915665,68916175,68916326,68916605,68916854,68917050,68917343,68917532,68917792,68918135,68918891,68919954,68921034,68921362,68921862,68922582,	68913697,68914418,68914605,68914852,68915074,68915378,68915540,68915808,68916254,68916433,68916759,68916963,68917182,68917449,68917704,68917923,68918315,68919125,68920571,68921221,68921552,68922013,68923459,	B1ASX0	uc007jph.2
uc011xwu.1	chr11	+	68914010	68923459	68914143	68922861	22	68914010,68914506,68914697,68914952,68915236,68915488,68915665,68916175,68916326,68916605,68916854,68917050,68917343,68917532,68917792,68918135,68918891,68919954,68921034,68921362,68921862,68922582,	68914418,68914605,68914852,68915074,68915378,68915540,68915808,68916254,68916433,68916759,68916963,68917182,68917449,68917704,68917923,68918315,68919125,68920571,68921221,68921552,68922013,68923459,	Q8CHR1	uc011xwu.1
uc007jpi.1	chr11	+	68933954	68936761	68933975	68936496	4	68933954,68935011,68935644,68936044,	68934017,68935107,68935732,68936761,	Q8BKT2	uc007jpi.1
uc007jpj.2	chr11	+	68939878	68962617	68939904	68962241	15	68939878,68940827,68942116,68943067,68943506,68946234,68946530,68947439,68947665,68947958,68948507,68949373,68955687,68956348,68962061,	68940051,68941032,68942198,68943187,68943632,68946338,68946703,68947583,68947869,68948045,68948677,68949495,68955788,68956519,68962617,	B1ASX3	uc007jpj.2
uc007jpk.1	chr11	+	68970573	68983293	68970748	68983227	15	68970573,68971775,68976169,68976394,68976622,68977009,68977428,68977833,68979352,68979731,68980275,68980857,68982279,68982719,68983047,	68970895,68971980,68976251,68976487,68976745,68977113,68977601,68977977,68979556,68979818,68980445,68980979,68982380,68982890,68983293,	Q2KHL0	uc007jpk.1
uc007jpl.1	chr11	-	68997386	69010887	68998591	69010534	12	68997386,68999219,68999472,68999672,68999964,69000250,69001164,69001475,69002110,69003336,69005025,69010526,	68998771,68999390,68999573,68999794,69000134,69000337,69001368,69001622,69002283,69003440,69005148,69010887,	Q3TYK7	uc007jpl.1
uc007jpm.1	chr11	-	68997386	69011341	68998591	69011311	14	68997386,68999219,68999472,68999672,68999964,69000250,69001164,69001475,69002110,69003336,69005025,69010526,69010854,69011164,	68998771,68999390,68999573,68999794,69000134,69000337,69001368,69001622,69002283,69003440,69005148,69010608,69011077,69011341,	O35936	uc007jpm.1
uc007jpn.2	chr11	-	69031618	69050524	69036536	69050147	19	69031618,69036827,69037056,69037270,69037628,69038192,69038471,69039674,69040988,69041544,69041863,69043597,69045033,69045474,69045792,69046186,69049019,69049417,69050447,	69036630,69036913,69037151,69037369,69037803,69038385,69038635,69039823,69041138,69041701,69042070,69043678,69045135,69045577,69045877,69046538,69049324,69050156,69050524,	B1ASX7	uc007jpn.2
uc007jpo.1	chr11	-	69040132	69050524	69040953	69050147	11	69040132,69041544,69041863,69043597,69045033,69045474,69045792,69046186,69049019,69049417,69050447,	69041138,69041701,69042070,69043678,69045135,69045577,69045877,69046538,69049324,69050156,69050524,	Q8C8X5	uc007jpo.1
uc007jpp.1	chr11	-	69112997	69137375	69113372	69136464	19	69112997,69113744,69116353,69116595,69117759,69118988,69121444,69122849,69123479,69124836,69128212,69128691,69132447,69132854,69133359,69134319,69134857,69135350,69136191,	69113492,69113817,69116468,69116766,69117823,69119131,69121703,69123012,69123605,69124970,69128359,69128928,69132546,69132971,69133476,69134476,69134921,69135435,69137375,	Q8CB62	uc007jpp.1
uc011xwv.1	chr11	-	69112997	69137375	69113372	69133380	18	69112997,69113744,69116353,69116595,69117759,69118988,69121444,69122849,69123479,69124836,69128212,69128691,69132447,69132854,69133359,69134319,69134857,69136191,	69113492,69113817,69116468,69116766,69117823,69119131,69121703,69123012,69123605,69124970,69128359,69128928,69132546,69132971,69133476,69134476,69134921,69137375,	Q8CB62-2	uc011xwv.1
uc007jpq.2	chr11	+	69137487	69139295	69137659	69139069	5	69137487,69137659,69137896,69138325,69138940,	69137568,69137758,69137967,69138464,69139295,	Q14BF8	uc007jpq.2
uc007jpr.1	chr11	+	69137609	69139295	69137659	69139069	4	69137609,69137896,69138325,69138940,	69137758,69137967,69138464,69139295,	Q14BF8	uc007jpr.1
uc007jps.1	chr11	+	69139759	69146543	69140183	69145645	14	69139759,69141621,69141752,69142010,69143351,69143484,69143684,69143898,69144241,69144552,69144763,69144961,69145237,69145567,	69140425,69141665,69141790,69142090,69143396,69143529,69143728,69143985,69144327,69144673,69144858,69145082,69145326,69146543,	Q8VD73	uc007jps.1
uc007jpt.1	chr11	+	69141367	69146543	69143978	69145645	13	69141367,69141752,69142010,69143351,69143484,69143684,69143898,69144241,69144552,69144763,69144961,69145237,69145567,	69141665,69141790,69142090,69143396,69143529,69143728,69143985,69144327,69144673,69144858,69145082,69145326,69146543,	P97382	uc007jpt.1
uc007jpu.1	chr11	+	69143825	69146543	69143825	69145645	7	69143825,69144241,69144552,69144763,69144961,69145237,69145567,	69143985,69144327,69144673,69144858,69145082,69145326,69146543,	P97382	uc007jpu.1
uc007jpv.2	chr11	+	69154270	69156149	69154270	69154270	2	69154270,69154660,	69154560,69156149,		uc007jpv.2
uc007jpw.1	chr11	-	69156774	69159386	69157733	69159249	3	69156774,69158637,69158972,	69157980,69158764,69159386,		uc007jpw.1
uc007jpx.1	chr11	-	69156774	69162112	69157852	69161925	7	69156774,69158637,69158972,69160119,69160567,69161254,69161894,	69157980,69158764,69159136,69160315,69160700,69161363,69162112,	Q8K0T3	uc007jpx.1
uc007jpy.1	chr11	-	69156774	69182928	69157852	69182893	39	69156774,69158637,69158972,69160119,69160567,69161254,69161894,69162422,69162672,69163291,69163608,69164293,69164585,69165601,69166048,69166689,69167165,69167563,69167866,69168840,69169132,69169708,69170037,69170439,69170866,69171206,69171744,69172628,69173328,69173673,69174046,69174550,69174886,69175172,69175537,69177121,69177474,69178193,69182637,	69157980,69158764,69159136,69160315,69160700,69161363,69162023,69162558,69162794,69163454,69163753,69164427,69164671,69165667,69166226,69166856,69167397,69167688,69167984,69168972,69169274,69169882,69170159,69170577,69171067,69171398,69171844,69172760,69173540,69173877,69174277,69174744,69175037,69175303,69175824,69177246,69177645,69178306,69182928,	NP_666131	uc007jpy.1
uc007jpz.1	chr11	-	69207113	69208848	69207139	69208795	4	69207113,69208129,69208473,69208635,	69207370,69208348,69208550,69208848,	Q5NCY3	uc007jpz.1
uc007jqa.1	chr11	+	69209292	69210173	69209393	69210134	3	69209292,69209678,69210021,	69209474,69209862,69210173,	Q9D2U5	uc007jqa.1
uc007jqb.1	chr11	+	69209292	69210173	69209292	69209292	3	69209292,69209649,69210021,	69209474,69209862,69210173,		uc007jqb.1
uc007jqc.2	chr11	-	69210017	69211736	69211113	69211727	2	69210017,69211517,	69211383,69211736,	Q9D0N8	uc007jqc.2
